Order_ID,Order_Date,Customer_ID,Customer_Name,Industry,Country,Region,Product_Category,Product,Application,Sales_Channel,Quantity,Unit_Price,Discount_Pct,Revenue,Cost,Gross_Profit,Order_Status,Delivery_Days,Warranty_Status,Service_Request,Service_Type,Customer_Rating,Sales_Rep
KF-10422,2025-02-08,CUST-1116,Apex Data Infrastructure,Data Center,Singapore,Asia Pacific,Fire Detection,Smoke Detector,Server Room,Distributor,13,5697.15,10,66656.66,42916.57,23740.09,Delivered,13.0,Active,No,Unknown,4.0,Michael Brown
KF-10423,2024-09-13,CUST-1014,Eastern Process Solutions,Data Center,USA,North America,Gas Ignition Controls,Gas Ignition Controller,Server Room,System Integrator,3,6019.14,12,15890.53,10952.23,4938.3,Delivered,29.0,Not Applicable,No,Unknown,5.0,Robert Taylor
KF-10424,2025-01-18,CUST-1103,MedCore Facilities,Power Generation,Netherlands,Europe,Fire Suppression,CO2 Suppression System,Turbine Hall,OEM Partner,3,20099.12,5,57282.49,35734.54,21547.95,On Hold,0.0,Not Applicable,No,Unknown,0.0,Ananya Rao
KF-10425,2025-08-07,CUST-1138,Prime Commercial Group,Marine,UK,Europe,Fire Suppression,Water Mist System,Engine Room,Distributor,24,15375.71,0,369017.04,302115.21,66901.83,On Hold,0.0,Expired,Yes,Commissioning,0.0,James Anderson
KF-10426,2024-02-27,CUST-1158,Prime Commercial Group,Healthcare,Canada,North America,Fire Detection,Smoke Detector,Critical Care Area,System Integrator,12,1396.74,3,16258.05,9691.06,6566.99,In Transit,14.0,Not Applicable,No,Unknown,0.0,David Miller
KF-10427,2026-07-08,CUST-1057,Global Power Systems,Healthcare,France,Europe,Fire Detection,Addressable Fire Alarm Panel,Critical Care Area,System Integrator,12,1878.91,10,20292.23,14164.96,6127.27,In Transit,30.0,Active,Yes,Preventive Maintenance,0.0,Sarah Wilson
KF-10428,2024-05-10,CUST-1224,BlueWave Engineering,Manufacturing,Canada,North America,Fire Suppression,FM-200 Suppression System,Production Floor,System Integrator,23,32577.06,7,696823.31,425276.86,271546.45,In Transit,25.0,Expired,No,Unknown,0.0,Robert Taylor
KF-10429,2025-10-20,CUST-1166,Summit Energy Services,Data Center,Singapore,Asia Pacific,Fire Suppression,Clean Agent System,Server Room,Distributor,20,10035.04,10,180630.72,130096.88,50533.84,Delivered,19.0,Expired,No,Unknown,5.0,Priya Sharma
KF-10430,2024-05-28,CUST-1156,Eastern Process Solutions,Commercial,France,Europe,Temperature Controls,Temperature Controller,Commercial Building,Distributor,24,2604.99,10,56267.78,37311.38,18956.4,Processing,0.0,Active,No,Unknown,0.0,Priya Sharma
KF-10431,2025-12-10,CUST-1001,MedCore Facilities,Commercial,UK,Europe,Fire Detection,Manual Call Point,Commercial Building,System Integrator,29,4547.72,3,127927.36,78647.67,49279.69,In Transit,39.0,Active,No,Unknown,0.0,Robert Taylor
KF-10432,2024-09-17,CUST-1226,BlueWave Engineering,Power Generation,USA,North America,Temperature Controls,Thermal Sensor,Turbine Hall,System Integrator,19,7208.04,12,120518.43,78385.63,42132.8,Delivered,11.0,Expired,No,Unknown,5.0,Ananya Rao
KF-10433,2025-01-14,CUST-1113,Eastern Process Solutions,Marine,Canada,North America,Fire Detection,Manual Call Point,Engine Room,Distributor,11,595.33,15,5566.34,3814.53,1751.81,Delivered,26.0,Active,No,Unknown,4.0,David Miller
KF-10434,2025-06-19,CUST-1024,Prime Commercial Group,Data Center,USA,North America,Temperature Controls,Thermal Sensor,Server Room,Distributor,27,8649.36,7,217185.43,148592.13,68593.3,Processing,0.0,Active,No,Unknown,0.0,Emily Davis
KF-10435,2025-11-06,CUST-1009,Vertex Industrial,Healthcare,Australia,Asia Pacific,Fire Suppression,Clean Agent System,Critical Care Area,Direct,4,33004.97,5,125418.89,89368.63,36050.26,On Hold,0.0,Not Applicable,No,Unknown,0.0,Emily Davis
KF-10436,2024-08-13,CUST-1001,Apex Data Infrastructure,Commercial,Germany,Europe,Temperature Controls,Thermal Sensor,Commercial Building,System Integrator,15,5704.09,5,81283.28,65948.36,15334.92,Delivered,14.0,Not Applicable,No,Unknown,2.0,Michael Brown
KF-10437,2024-09-24,CUST-1160,Summit Energy Services,Data Center,Singapore,Asia Pacific,FIRE DETECTION,Manual Call Point,Server Room,Distributor,5,5351.71,12,23547.52,16793.11,6754.41,In Transit,10.0,Active,No,Unknown,0.0,David Miller
KF-10438,2026-07-04,CUST-1080,MedCore Facilities,Power Generation,Canada,North America,Fire Detection,Smoke Detector,Turbine Hall,OEM Partner,9,2155.3,12,17069.98,10066.86,7003.12,Delivered,8.0,Active,Yes,Breakdown Support,4.0,Emily Davis
KF-10439,2026-02-21,CUST-1012,BlueWave Engineering,Power Generation,Japan,Asia Pacific,Fire Detection,Smoke Detector,Turbine Hall,System Integrator,1,4247.44,7,3950.12,2672.81,1277.31,Delivered,31.0,Expired,No,Unknown,3.0,James Anderson
KF-10440,2025-09-22,CUST-1043,Oceanic Marine Ltd,Healthcare,USA,North America,Fire Suppression,FM-200 Suppression System,Critical Care Area,System Integrator,7,11193.34,5,74435.71,57994.87,16440.84,Delivered,15.0,Active,No,Unknown,4.0,James Anderson
KF-10441,2024-03-03,CUST-1066,Apex Data Infrastructure,Commercial,Australia,Asia Pacific,Fire Suppression,Water Mist System,Commercial Building,OEM Partner,26,23784.6,7,575111.63,431010.34,144101.29,In Transit,5.0,Expired,No,Unknown,0.0,Emily Davis
KF-10442,2025-04-16,CUST-1086,Global Power Systems,Healthcare,USA,North America,Fire Suppression,Clean Agent System,Critical Care Area,Direct,16,26977.65,7,401427.43,244481.57,156945.86,Delivered,17.0,Active,Yes,Replacement,4.0,Robert Taylor
KF-10443,2024-02-16,CUST-1049,BlueWave Engineering,Oil & Gas,Singapore,Asia Pacific,Fire Detection,Addressable Fire Alarm Panel,Process Area,Distributor,16,1795.57,0,28729.12,22249.62,6479.5,Delivered,20.0,Active,No,Unknown,5.0,Michael Brown
KF-10444,2024-03-30,CUST-1171,NextGrid Energy,Commercial,Australia,Asia Pacific,Fire Suppression,FM-200 Suppression System,Commercial Building,System Integrator,11,13970.25,3,149062.57,107818.15,41244.42,Delivered,16.0,Active,No,Unknown,5.0,James Anderson
KF-10445,2025-08-08,CUST-1245,Summit Energy Services,Commercial,Canada,North America,Temperature Controls,Temperature Controller,Commercial Building,System Integrator,4,8822.7,7,32820.44,24819.3,8001.14,In Transit,27.0,Active,No,Unknown,0.0,David Miller
KF-10446,2025-12-31,CUST-1233,MedCore Facilities,Commercial,USA,North America,Fire Suppression,CO2 Suppression System,Commercial Building,OEM Partner,25,19512.27,0,487806.75,298639.48,189167.27,On Hold,0.0,Expired,No,Unknown,0.0,James Anderson
KF-10447,2024-03-01,CUST-1144,Apex Data Infrastructure,Power Generation,Australia,Asia Pacific,Fire Suppression,Clean Agent System,Turbine Hall,Direct,3,19004.97,7,53023.87,35904.02,17119.85,Delivered,26.0,Active,No,Unknown,4.0,Emily Davis
KF-10448,2025-12-17,CUST-1077,Oceanic Marine Ltd,Data Center,Australia,Asia Pacific,Temperature Controls,Temperature Controller,Server Room,System Integrator,1,7297.46,5,6932.59,4683.52,2249.07,Cancelled,0.0,Active,No,Unknown,0.0,Sarah Wilson
KF-10449,2025-04-14,CUST-1056,Prime Commercial Group,Commercial,USA,North America,Fire Suppression,CO2 Suppression System,Commercial Building,System Integrator,13,25641.84,10,300009.53,181879.4,118130.13,In Transit,27.0,Active,No,Unknown,0.0,Michael Brown
KF-10450,2026-02-10,CUST-1173,MedCore Facilities,BESS,Saudi Arabia,Middle East,Gas Ignition Controls,Ignition Module,Battery Energy Storage Room,OEM Partner,4,6959.78,7,25890.38,20896.93,4993.45,Delivered,30.0,Active,No,Unknown,3.0,Robert Taylor
KF-10451,2026-01-23,CUST-1130,MedCore Facilities,BESS,Singapore,Asia Pacific,Temperature Controls,Thermal Sensor,Battery Energy Storage Room,OEM Partner,1,5175.67,7,4813.37,3899.73,913.64,Delivered,7.0,Expired,No,Unknown,5.0,Robert Taylor
KF-10452,2024-09-14,CUST-1221,Vertex Industrial,Data Center,UK,Europe,Fire Detection,Heat Detector,Server Room,Direct,21,4517.25,5,90119.14,56419.05,33700.09,Processing,0.0,Active,No,Unknown,0.0,Priya Sharma
KF-10453,2025-09-24,CUST-1099,Prime Commercial Group,Manufacturing,Canada,North America,Temperature Controls,Temperature Controller,Production Floor,OEM Partner,19,5831.25,7,103038.19,66073.84,36964.35,Delivered,8.0,Active,No,Unknown,5.0,Robert Taylor
KF-10454,2025-06-28,CUST-1092,NextGrid Energy,Healthcare,Australia,Asia Pacific,Fire Suppression,CO2 Suppression System,Critical Care Area,Direct,8,8552.67,15,58158.16,42418.0,15740.16,Processing,0.0,Active,Yes,Inspection,0.0,Ananya Rao
KF-10455,2024-07-22,CUST-1083,Vertex Industrial,Marine,Germany,Europe,Fire Detection,Addressable Fire Alarm Panel,Engine Room,Direct,17,3093.02,10,47323.21,34356.84,12966.37,Delivered,9.0,Expired,No,Unknown,3.0,Ananya Rao
KF-10456,2026-02-22,CUST-1078,Prime Commercial Group,Healthcare,USA,North America,Temperature Controls,Temperature Controller,Critical Care Area,System Integrator,19,8701.8,5,157067.49,116365.17,40702.32,Processing,0.0,Not Applicable,No,Unknown,0.0,Ananya Rao
KF-10457,2024-09-24,CUST-1137,BlueWave Engineering,BESS,Saudi Arabia,Middle East,Fire Suppression,Water Mist System,Battery Energy Storage Room,Distributor,29,36733.68,3,1033318.42,767066.83,266251.59,Delivered,39.0,Active,No,Unknown,4.0,Sarah Wilson
KF-10458,2026-07-07,CUST-1128,Prime Commercial Group,Healthcare,USA,North America,Fire Suppression,Clean Agent System,Critical Care Area,Direct,2,7972.63,12,14031.83,8490.47,5541.36,Delivered,14.0,Active,No,Unknown,4.0,Emily Davis
KF-10459,2025-04-09,CUST-1030,BlueWave Engineering,Data Center,Australia,Asia Pacific,Fire Detection,Addressable Fire Alarm Panel,Server Room,Distributor,20,1609.8,10,28976.4,22038.82,6937.58,Delivered,17.0,Expired,Yes,Replacement,4.0,Michael Brown
KF-10460,2024-06-02,CUST-1001,MedCore Facilities,Commercial,USA,North America,Fire Suppression,Water Mist System,Commercial Building,OEM Partner,15,27729.71,7,386829.45,272417.35,114412.1,On Hold,0.0,Active,No,Unknown,0.0,David Miller
KF-10461,2025-02-16,CUST-1169,Oceanic Marine Ltd,Marine,Canada,North America,Fire Suppression,Water Mist System,Engine Room,Direct,29,5049.11,7,136174.5,102479.18,33695.32,Delivered,35.0,Active,No,Unknown,5.0,Sarah Wilson
KF-10462,2025-07-19,CUST-1053,MedCore Facilities,Commercial,UAE,Middle East,Fire Detection,Addressable Fire Alarm Panel,Commercial Building,OEM Partner,5,6398.22,10,28791.99,19050.27,9741.72,Processing,0.0,Active,No,Unknown,0.0,Emily Davis
KF-10463,2026-07-16,CUST-1209,MedCore Facilities,Marine,Netherlands,Europe,Fire Detection,Heat Detector,Engine Room,System Integrator,6,5784.45,5,32971.36,20527.25,12444.11,Processing,0.0,Not Applicable,Yes,Inspection,0.0,David Miller
KF-10464,2026-02-20,CUST-1178,BlueWave Engineering,Data Center,Singapore,Asia Pacific,Fire Detection,Manual Call Point,Server Room,Distributor,26,2971.75,3,74947.54,55436.11,19511.43,Delivered,41.0,Active,No,Unknown,5.0,Michael Brown
KF-10465,2025-04-14,CUST-1080,Eastern Process Solutions,BESS,USA,North America,Fire Detection,Addressable Fire Alarm Panel,Battery Energy Storage Room,Direct,25,3933.78,3,95394.16,72462.36,22931.8,On Hold,0.0,Active,No,Unknown,0.0,Robert Taylor
KF-10466,2025-07-13,CUST-1101,MedCore Facilities,Power Generation,UAE,Middle East,Fire Suppression,Clean Agent System,Turbine Hall,Distributor,22,32195.01,7,658709.9,421407.32,237302.58,On Hold,0.0,Active,No,Unknown,0.0,David Miller
KF-10467,2025-01-31,CUST-1234,Oceanic Marine Ltd,BESS,Germany,Europe,Fire Suppression,Water Mist System,Battery Energy Storage Room,System Integrator,25,13646.21,5,324097.49,254281.48,69816.01,Delivered,5.0,Active,No,Unknown,5.0,Priya Sharma
KF-10468,2024-11-20,CUST-1154,BlueWave Engineering,Data Center,Canada,North America,Gas Ignition Controls,Ignition Module,Server Room,System Integrator,12,7466.21,7,83322.9,54693.53,28629.37,Delivered,32.0,Active,No,Unknown,5.0,Michael Brown
KF-10469,2025-11-09,CUST-1061,BlueWave Engineering,Manufacturing,Singapore,Asia Pacific,Fire Suppression,Water Mist System,Production Floor,OEM Partner,5,31743.77,5,150782.91,101246.99,49535.92,In Transit,39.0,Not Applicable,No,Unknown,0.0,Michael Brown
KF-10470,2025-09-08,CUST-1128,Oceanic Marine Ltd,Oil & Gas,Netherlands,Europe,Fire Suppression,Water Mist System,Process Area,Distributor,6,32358.76,10,174737.3,121103.45,53633.85,Delivered,17.0,Active,No,Unknown,5.0,Ananya Rao
KF-10471,2026-04-24,CUST-1185,Vertex Industrial,Power Generation,USA,North America,Fire Detection,Smoke Detector,Turbine Hall,OEM Partner,9,2228.04,5,19049.74,12925.73,6124.01,In Transit,35.0,Active,Yes,Commissioning,0.0,Ananya Rao
KF-10472,2024-04-19,CUST-1017,Eastern Process Solutions,Data Center,Canada,North America,Fire Detection,Heat Detector,Server Room,OEM Partner,7,6393.71,12,39385.25,27905.44,11479.81,Delivered,26.0,Active,Yes,Breakdown Support,4.0,David Miller
KF-10473,2024-06-21,CUST-1021,NextGrid Energy,Marine,Canada,North America,Temperature Controls,Temperature Controller,Engine Room,System Integrator,18,6223.4,5,106420.14,63644.4,42775.74,Delivered,32.0,Not Applicable,No,Unknown,4.0,Sarah Wilson
KF-10474,2024-08-22,CUST-1049,BlueWave Engineering,Manufacturing,France,Europe,Fire Detection,Addressable Fire Alarm Panel,Production Floor,Direct,12,3299.25,5,37611.45,26257.75,11353.7,In Transit,0.0,Active,Yes,Preventive Maintenance,0.0,Sarah Wilson
KF-10475,2026-05-31,CUST-1197,MedCore Facilities,Data Center,USA,North America,Fire Suppression,FM-200 Suppression System,Server Room,Direct,7,33371.21,5,221918.55,162451.34,59467.21,Cancelled,0.0,Expired,Yes,Commissioning,0.0,Priya Sharma
KF-10476,2026-07-25,CUST-1002,NextGrid Energy,Manufacturing,Germany,Europe,Fire Suppression,CO2 Suppression System,Production Floor,System Integrator,13,4965.37,7,60031.32,44151.68,15879.64,Delivered,34.0,Not Applicable,No,Unknown,5.0,Robert Taylor
KF-10477,2026-01-02,CUST-1221,Summit Energy Services,Oil & Gas,USA,North America,Fire Detection,Heat Detector,Process Area,System Integrator,16,2575.53,0,41208.48,32593.08,8615.4,Delivered,43.0,Active,No,Unknown,2.0,Sarah Wilson
KF-10478,2025-04-07,CUST-1155,Eastern Process Solutions,Marine,Canada,North America,Fire Suppression,FM-200 Suppression System,Engine Room,OEM Partner,27,29140.27,10,708108.56,535053.39,173055.17,Processing,0.0,Active,No,Unknown,0.0,Priya Sharma
KF-10479,2025-11-20,CUST-1242,NextGrid Energy,Commercial,UK,Europe,Temperature Controls,Temperature Controller,Commercial Building,Direct,22,1948.38,12,37720.64,27387.45,10333.19,Delivered,38.0,Active,No,Unknown,4.0,Emily Davis
KF-10480,2025-10-03,CUST-1163,Vertex Industrial,Healthcare,France,Europe,Fire Detection,Smoke Detector,Critical Care Area,OEM Partner,25,5110.77,0,127769.25,94774.34,32994.91,Processing,0.0,Active,No,Unknown,0.0,Robert Taylor
KF-10481,2026-06-01,CUST-1139,Apex Data Infrastructure,BESS,Germany,Europe,Fire Suppression,FM-200 Suppression System,Battery Energy Storage Room,System Integrator,21,27792.4,7,542785.57,374012.56,168773.01,Delivered,41.0,Active,No,Unknown,5.0,Sarah Wilson
KF-10482,2024-01-26,CUST-1035,Apex Data Infrastructure,Marine,India,Asia Pacific,Temperature Controls,Thermal Sensor,Engine Room,OEM Partner,18,3351.4,5,57308.94,46197.76,11111.18,In Transit,37.0,Active,No,Unknown,0.0,Priya Sharma
KF-10483,2025-04-20,CUST-1175,Prime Commercial Group,Healthcare,USA,North America,Fire Detection,Addressable Fire Alarm Panel,Critical Care Area,Direct,12,4099.67,3,47720.16,33182.48,14537.68,Cancelled,0.0,Active,No,Unknown,0.0,Ananya Rao
KF-10484,2024-03-27,CUST-1185,MedCore Facilities,Data Center,USA,North America,Fire Detection,Manual Call Point,Server Room,System Integrator,20,5125.96,10,92267.28,68703.17,23564.11,Delivered,38.0,Expired,No,Unknown,5.0,Michael Brown
KF-10485,2024-07-26,CUST-1052,Summit Energy Services,BESS,Singapore,Asia Pacific,Fire Detection,Manual Call Point,Battery Energy Storage Room,Direct,16,5649.71,12,79547.92,62607.56,16940.36,Delivered,33.0,Not Applicable,No,Unknown,5.0,Priya Sharma
KF-10486,2024-08-15,CUST-1016,Vertex Industrial,Power Generation,UK,Europe,Fire Detection,Smoke Detector,Turbine Hall,System Integrator,12,1838.59,7,20518.66,12878.54,7640.12,Processing,0.0,Expired,No,Unknown,0.0,Sarah Wilson
KF-10487,2024-04-14,CUST-1100,Oceanic Marine Ltd,Manufacturing,Singapore,Asia Pacific,Fire Detection,Smoke Detector,Production Floor,Distributor,9,634.07,7,5307.17,3228.38,2078.79,Delivered,36.0,Active,No,Unknown,5.0,Michael Brown
KF-10488,2025-07-26,CUST-1198,Eastern Process Solutions,BESS,Singapore,Asia Pacific,Gas Ignition Controls,Gas Ignition Controller,Battery Energy Storage Room,System Integrator,22,11088.49,12,214673.17,145917.31,68755.86,In Transit,10.0,Active,No,Unknown,0.0,Robert Taylor
KF-10489,2024-02-28,CUST-1041,Apex Data Infrastructure,BESS,France,Europe,Fire Suppression,Clean Agent System,Battery Energy Storage Room,System Integrator,8,27953.82,3,216921.64,161106.57,55815.07,On Hold,0.0,Active,No,Unknown,0.0,Emily Davis
KF-10490,2025-10-07,CUST-1175,MedCore Facilities,Marine,France,Europe,Temperature Controls,Thermal Sensor,Engine Room,OEM Partner,29,5104.76,3,143596.9,106009.56,37587.34,On Hold,0.0,Active,Yes,Preventive Maintenance,0.0,Michael Brown
KF-10491,2026-03-15,CUST-1157,Eastern Process Solutions,Healthcare,USA,North America,Gas Ignition Controls,Gas Ignition Controller,Critical Care Area,OEM Partner,7,4102.6,12,25272.02,17053.5,8218.52,Delivered,30.0,Active,No,Unknown,5.0,David Miller
KF-10492,2026-05-20,CUST-1012,Apex Data Infrastructure,Commercial,Australia,Asia Pacific,Fire Suppression,FM-200 Suppression System,Commercial Building,OEM Partner,13,22318.86,12,255327.76,176743.33,78584.43,Delivered,24.0,Not Applicable,No,Unknown,5.0,Priya Sharma
KF-10493,2025-04-18,CUST-1149,MedCore Facilities,Commercial,USA,North America,Fire Detection,Manual Call Point,Commercial Building,Direct,10,5349.27,3,51887.92,34352.28,17535.64,Delivered,19.0,Active,No,Unknown,3.0,James Anderson
KF-10494,2024-11-17,CUST-1191,Oceanic Marine Ltd,Marine,Singapore,Asia Pacific,Fire Suppression,Clean Agent System,Engine Room,OEM Partner,30,25160.59,5,717076.82,529556.1,187520.72,Delivered,19.0,Expired,No,Unknown,4.0,Robert Taylor
KF-10495,2025-07-21,CUST-1167,NextGrid Energy,BESS,Saudi Arabia,Middle East,Temperature Controls,Thermal Sensor,Battery Energy Storage Room,Direct,4,4495.14,7,16721.92,12883.39,3838.53,Delivered,16.0,Active,No,Unknown,1.0,Ananya Rao
KF-10309,2025-05-10,CUST-1222,NextGrid Energy,Commercial,Australia,Asia Pacific,Fire Suppression,Water Mist System,Commercial Building,OEM Partner,6,36443.21,0,218659.26,143939.21,74720.05,Delivered,31.0,Expired,No,Unknown,5.0,Ananya Rao
KF-10014,2024-10-09,CUST-1197,Oceanic Marine Ltd,Marine,India,Asia Pacific,Fire Suppression,CO2 Suppression System,Engine Room,OEM Partner,22,25642.01,5,535918.01,425567.76,110350.25,Delivered,25.0,Active,No,Unknown,4.0,David Miller
KF-10415,2025-11-14,CUST-1180,NextGrid Energy,Healthcare,Germany,Europe,Fire Suppression,Clean Agent System,Critical Care Area,OEM Partner,11,23601.01,10,233650.0,173218.4,60431.6,In Transit,34.0,Not Applicable,Yes,Replacement,0.0,Priya Sharma
KF-10033,2024-02-23,CUST-1145,MedCore Facilities,BESS,Singapore,Asia Pacific,Gas Ignition Controls,Flame Detector,Battery Energy Storage Room,System Integrator,8,10256.77,10,73848.74,48287.22,25561.52,On Hold,0.0,Active,No,Unknown,0.0,James Anderson
KF-10461,2025-02-16,CUST-1169,Oceanic Marine Ltd,Marine,Canada,North America,Fire Suppression,Water Mist System,Engine Room,Direct,29,5049.11,7,136174.5,102479.18,33695.32,Delivered,35.0,Active,No,Unknown,5.0,Sarah Wilson
